YYYY-MM-DD HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (W/m^2),ETRN (W/m^2),Glo Mod (W/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (W/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod  (W/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (W/m^2),Meas Glo Flg,Meas Dir (W/m^2),Meas Dir Flg,Meas Dif (W/m^2),Meas Dif Flg,TotCC (10ths),Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2005-01-01 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,51,0.034,1
2005-01-01 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-01 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-01 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-01 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-01 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-01 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.034,1
2005-01-01 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.034,1
2005-01-01 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-01 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-01 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-01 12:00,89.9,158.7,0,177,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-01 13:00,89.0,166.4,24,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-01 14:00,88.4,180.1,40,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-01 15:00,89.0,193.9,24,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-01 16:00,89.9,201.6,0,177,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-01 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.034,1
2005-01-01 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-01 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-01 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-01 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.034,1
2005-01-01 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-01 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-01 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-02 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-02 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-02 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-02 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-02 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-02 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-02 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-02 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-02 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-02 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-02 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-02 12:00,89.8,158.3,1,224,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.035,1
2005-01-02 13:00,88.9,166.2,26,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.035,1
2005-01-02 14:00,88.3,180.0,43,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.035,1
2005-01-02 15:00,88.9,193.8,26,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.035,1
2005-01-02 16:00,89.8,201.8,1,224,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.035,1
2005-01-02 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-02 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-02 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-02 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-02 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-02 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-02 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-02 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-03 12:00,89.8,158.0,1,271,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.036,1
2005-01-03 13:00,88.9,166.1,28,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.036,1
2005-01-03 14:00,88.2,179.9,45,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.036,1
2005-01-03 15:00,88.8,193.7,29,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.036,1
2005-01-03 16:00,89.8,202.0,1,295,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.036,1
2005-01-03 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-03 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.034,1
2005-01-03 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.034,1
2005-01-03 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.6,3,0.034,1
2005-01-03 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.6,3,0.034,1
2005-01-03 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-03 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-03 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.034,1
2005-01-04 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.034,1
2005-01-04 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.034,1
2005-01-04 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.034,1
2005-01-04 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.034,1
2005-01-04 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 12:00,89.8,157.6,1,318,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.036,1
2005-01-04 13:00,88.8,166.0,30,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.036,1
2005-01-04 14:00,88.1,179.8,47,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.036,1
2005-01-04 15:00,88.7,193.6,31,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.036,1
2005-01-04 16:00,89.7,202.3,2,366,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.036,1
2005-01-04 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-04 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-05 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-05 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-05 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-05 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-05 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.6,3,0.034,1
2005-01-05 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.6,3,0.034,1
2005-01-05 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.6,3,0.034,1
2005-01-05 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.034,1
2005-01-05 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.034,1
2005-01-05 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.6,3,0.034,1
2005-01-05 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-05 12:00,89.7,157.2,2,389,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.037,1
2005-01-05 13:00,88.7,165.9,32,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.037,1
2005-01-05 14:00,88.0,179.7,50,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.037,1
2005-01-05 15:00,88.6,193.5,34,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.037,1
2005-01-05 16:00,89.7,202.5,2,436,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.037,1
2005-01-05 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.034,1
2005-01-05 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-05 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.6,3,0.034,1
2005-01-05 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.034,1
2005-01-05 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-05 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-05 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-05 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-06 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.034,1
2005-01-06 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.034,1
2005-01-06 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.034,1
2005-01-06 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.034,1
2005-01-06 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-06 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-06 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-06 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.034,1
2005-01-06 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.6,3,0.034,1
2005-01-06 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.6,3,0.034,1
2005-01-06 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-06 12:00,89.7,156.8,2,436,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.037,1
2005-01-06 13:00,88.6,165.8,35,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.037,1
2005-01-06 14:00,87.9,179.6,53,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.037,1
2005-01-06 15:00,88.5,193.5,37,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.037,1
2005-01-06 16:00,89.6,202.9,3,531,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.037,1
2005-01-06 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.034,1
2005-01-06 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.4,3,0.034,1
2005-01-06 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-06 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.5,3,0.034,1
2005-01-06 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.6,3,0.034,1
2005-01-06 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.6,3,0.034,1
2005-01-06 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.034,1
2005-01-06 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-07 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-07 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-07 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-07 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-07 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-07 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.034,1
2005-01-07 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.034,1
2005-01-07 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.034,1
2005-01-07 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-07 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-07 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-07 12:00,89.6,156.5,3,483,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.038,1
2005-01-07 13:00,88.5,165.7,38,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.038,1
2005-01-07 14:00,87.7,179.5,56,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.038,1
2005-01-07 15:00,88.4,193.4,40,1415,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.038,1
2005-01-07 16:00,89.6,203.2,5,601,-9900,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.038,1
2005-01-07 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-07 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.034,1
2005-01-07 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-07 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
2005-01-07 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-07 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-07 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-07 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.034,1
2005-01-08 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-08 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-08 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-08 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-08 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.034,1
2005-01-08 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-08 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-08 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.034,1
2005-01-08 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.034,1
