,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.29292,0.28823,0.28521,0.22773,0.22643,0.22347,0.26386,0.26114,0.2587,0.17104,0.17944,0.18165,0.15418,0.15063,0.1451,0.20157,0.20183,0.20319,0.10729,0.10481,0.10457,0.12461,0.12212,0.12017,0.12071,0.11367,0.11073,0.2528,0.26167,0.26545,0.15123,0.15187,0.14705,0.30036,0.29898,0.29737
,0.066633,0.10337,0.12616,0.065972,0.098262,0.10792,0.06193,0.15581,0.17284,0.078689,0.11919,0.14339,0.072803,0.094401,0.12638,0.059205,0.10329,0.11216,0.045431,0.073603,0.084342,0.055212,0.079696,0.10316,0.052762,0.075955,0.090333,0.085317,0.12665,0.17292,0.068821,0.10514,0.1284,0.076202,0.14566,0.1856
,0.066972,0.14692,0.15907,0.066158,0.11894,0.14612,0.081031,0.15327,0.21994,0.073111,0.13497,0.1952,0.075144,0.10883,0.15421,0.058853,0.10002,0.13307,0.045948,0.074037,0.093164,0.048841,0.082707,0.081602,0.05407,0.087982,0.11268,0.062823,0.16689,0.18546,0.077661,0.11533,0.16074,0.08167,0.1306,0.33582
,0.084375,0.12362,0.15234,0.17253,0.12625,0.12672,0.094568,0.1927,0.18514,0.10688,0.13333,0.13855,0.10833,0.12287,0.14106,0.086083,0.11052,0.12498,0.060263,0.090002,0.087362,0.061288,0.099456,0.1237,0.056638,0.077258,0.098252,0.10191,0.12903,0.16325,0.081098,0.10862,0.13665,0.11838,0.1759,0.16619
,0.073341,0.16387,0.16131,0.060874,0.17625,0.30604,0.38361,0.83857,0.56185,0.087296,0.17009,0.24347,0.046882,0.083689,0.12706,0.050641,0.10002,0.10995,0.042304,0.1377,0.10971,0.078174,0.08205,0.40122,0.20936,0.30421,0.47439,0.097805,0.26379,0.39179,0.050319,0.1192,0.24115,0.042565,0.09741,0.23507
,0.054017,0.08997,0.11229,0.062283,0.075242,0.093256,0.06085,0.10067,0.14492,0.082217,0.11171,0.13143,0.045386,0.074679,0.093629,0.048948,0.074338,0.093803,0.032229,0.050442,0.065145,0.056179,0.06608,0.075132,0.048366,0.078477,0.10026,0.084659,0.10776,0.11926,0.087859,0.10476,0.12188,0.084202,0.11868,0.14897
,0.063929,0.089448,0.11149,0.04661,0.080593,0.09463,0.072969,0.15063,0.17757,0.062072,0.10364,0.13051,0.039688,0.068639,0.080988,0.051797,0.074904,0.088018,0.031567,0.055274,0.069286,0.034336,0.047667,0.055815,0.042251,0.089259,0.10228,0.056785,0.094209,0.126,0.054884,0.080777,0.10753,0.043245,0.065856,0.096862
