Date,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2010-12-01 00:50:00,143,10.9,13.1,1.9,6.67,4.94,999,1020,15.1,13,13.8,99,99
2010-12-01 01:50:00,142,11,13.1,1.95,6.25,5.01,999,1018.9,15,13,14.1,99,99
2010-12-01 02:50:00,142,10.8,12.8,2.21,6.25,5.15,999,1018.1,15,13.1,14.3,99,99
2010-12-01 03:50:00,141,10,12.1,2.1,6.67,5.13,999,1017.4,15,13.1,14.4,99,99
2010-12-01 04:50:00,142,10.3,12.4,2.09,6.25,4.95,999,1016.4,15.1,13.1,14.5,99,99
2010-12-01 05:50:00,146,9.5,11.5,1.85,6.25,4.91,999,1015.9,15,13.1,14.6,99,99
2010-12-01 06:50:00,155,10.2,12,2.12,6.67,5.15,999,1015,15.4,13,14.2,99,99
2010-12-01 07:50:00,144,9.8,11.8,1.96,13.79,5.11,999,1013.8,15,12.9,14.5,99,99
2010-12-01 08:50:00,142,10.3,11.9,1.96,6.67,5.3,999,1012.6,15,12.8,14.9,99,99
2010-12-01 09:50:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-01 10:50:00,153,12.7,15.3,2.06,6.67,5,999,1010.1,15.4,12.8,15.3,99,99
2010-12-01 11:50:00,150,12.3,14.8,2.16,6.67,5.06,999,1009.5,15.2,12.7,15.1,99,99
2010-12-01 12:50:00,156,13.7,16.9,2.57,7.14,5.33,999,1008.3,15.6,12.8,15.5,99,99
2010-12-01 13:50:00,154,14,17,2.68,7.14,5.52,999,1007.2,15.4,12.8,15.3,99,99
2010-12-01 14:50:00,151,14.2,17.4,3.1,7.14,5.79,999,1005.9,15.6,12.8,15.5,99,99
2010-12-01 15:50:00,156,14.1,17.3,3.11,8.33,5.71,999,1004.4,15.9,12.8,15.8,99,99
2010-12-01 16:50:00,165,14.3,17.1,3.54,7.69,6.04,999,1002.6,16,12.8,15.9,99,99
2010-12-01 17:50:00,209,13.4,16.4,3.71,8.33,6.1,999,1003.1,15.4,12.8,15.3,99,99
2010-12-01 18:50:00,212,8.8,10.2,3.42,9.09,6.2,999,1003.5,14.4,12.8,14.3,99,99
2010-12-01 19:50:00,311,10.6,13.8,2.9,9.09,6.07,999,1005,11.5,12.8,9.8,99,99
2010-12-01 20:50:00,308,11.2,13.6,99,99,99,999,1006.6,10.1,12.7,8,99,99
2010-12-01 21:50:00,310,10.5,13.4,2.62,10,5.52,999,1008.4,9.8,12.7,6.8,99,99
2010-12-01 22:50:00,309,12.2,14.7,2.49,10,5.52,999,1009.8,8.6,12.6,4.2,99,99
2010-12-01 23:50:00,315,12.4,14.4,2.22,10,5.13,999,1011.1,8,12.6,3.4,99,99
2010-12-02 00:50:00,312,11.7,15.1,2.18,10,5.19,999,1012.3,7.3,12.6,1.6,99,99
2010-12-02 01:50:00,310,12,14.9,99,99,99,999,1013.3,7.2,12.6,0.1,99,99
2010-12-02 02:50:00,309,13.4,16.1,2.18,9.09,5.17,999,1013.9,6.8,12.6,-1.3,99,99
2010-12-02 03:50:00,306,12.1,99,99,99,99,999,9999,999,999,999,99,99
2010-12-02 04:50:00,309,12.4,15,2.02,5,4.97,999,1015.4,6,12.5,-0.5,99,99
2010-12-02 05:50:00,305,10.8,13.5,1.93,5.26,4.97,999,1015.8,5.9,12.5,-1.2,99,99
2010-12-02 06:50:00,300,12.1,14.7,1.82,10,5.11,999,1016.5,5.2,12.5,-1.3,99,99
2010-12-02 07:50:00,302,11.9,15.8,1.85,5.56,4.98,999,1017.3,5.1,12.5,-1.5,99,99
2010-12-02 08:50:00,319,12.5,15.1,1.88,5.56,4.96,999,1017.7,4.6,12.5,-2.8,99,99
2010-12-02 09:50:00,318,11.4,15.3,1.69,5.56,4.49,999,1018.3,4.8,12.5,-2.2,99,99
2010-12-02 10:50:00,315,11.1,14.3,1.72,5.26,4.73,999,1018.9,4.7,12.5,-3.1,99,99
2010-12-02 11:50:00,325,9.7,12.3,1.4,9.09,4.3,999,1019.5,4.7,12.5,-2.5,99,99
2010-12-02 12:50:00,313,9.9,12.7,1.31,9.09,4.19,999,1020.5,4.7,12.4,-2.8,99,99
2010-12-02 13:50:00,313,9.7,11.7,1.19,4.76,4.01,999,1020.7,5,12.4,-2.5,99,99
2010-12-02 14:50:00,314,9.3,11.4,1.26,4.55,4.1,999,1021.2,5.1,12.4,-1.9,99,99
2010-12-02 15:50:00,314,8.6,10.9,1.17,12.9,4.19,999,1020.8,5,12.4,-2.7,99,99
2010-12-02 16:50:00,318,8.3,10.5,1.19,4.17,4.01,999,1019.7,5.2,12.4,-2.4,99,99
2010-12-02 17:50:00,314,8.4,10.6,1.07,12.9,4.21,999,1019.1,5.2,12.4,-1.7,99,99
2010-12-02 18:50:00,318,7.1,9.4,1.06,4.35,4.24,999,1019,5.5,12.4,-1.7,99,99
2010-12-02 19:50:00,317,7.7,9.4,1.02,4.17,4.3,999,1018.8,5.8,12.4,-2.4,99,99
2010-12-02 20:50:00,327,7.5,9.4,1.05,4.76,4.19,999,1019.1,5.7,12.4,-1.8,99,99
2010-12-02 21:50:00,309,7.1,9.2,0.94,12.9,4.09,999,1019.5,5.7,12.4,-2.1,99,99
2010-12-02 22:50:00,322,7,8.9,0.94,4.35,4,999,1019.8,5.5,12.4,-1.8,99,99
2010-12-02 23:50:00,316,6.5,8.7,0.88,12.9,3.96,999,1020.2,5.4,12.4,-1.9,99,99
2010-12-03 00:50:00,297,5.7,7.7,0.79,3.85,3.78,999,1020.5,5.2,12.4,-2.6,99,99
2010-12-03 01:50:00,318,6.2,8.1,0.79,11.43,3.82,999,1020.2,5.2,12.3,-1.8,99,99
2010-12-03 02:50:00,318,6.5,8.4,0.75,4,3.61,999,1020,5.2,12.3,-0.9,99,99
2010-12-03 03:50:00,325,6.5,8.3,0.81,3.85,3.71,999,1019.8,5.2,12.3,-1,99,99
2010-12-03 04:50:00,335,7.1,9.7,0.94,12.12,3.97,999,1019.3,5,12.3,-1.3,99,99
2010-12-03 05:50:00,343,6.2,9,0.87,4,3.88,999,1018.8,4.2,12.3,-0.1,99,99
2010-12-03 06:50:00,340,6.8,8.7,0.82,3.85,3.92,999,1018.3,4,12.3,0.3,99,99
2010-12-03 07:50:00,333,7.9,10.1,0.82,4,3.8,999,1017.6,3.9,12.3,0.3,99,99
2010-12-03 08:50:00,357,7.9,10.5,0.96,4.17,3.98,999,1017.3,4.1,12.3,0.1,99,99
2010-12-03 09:50:00,356,8.1,10.4,1.09,4.55,3.92,999,1017.3,4,12.3,0,99,99
2010-12-03 10:50:00,352,8.6,11.7,1.17,4.17,4,999,1017.4,4.1,12.3,0.1,99,99
2010-12-03 11:50:00,320,9.2,11.3,1.28,4.76,3.97,999,1017.4,4,12.3,-0.8,99,99
2010-12-03 12:50:00,308,7,8.9,1.34,4.55,4.25,999,1017.7,3.8,12.3,-1.4,99,99
2010-12-03 13:50:00,315,8.5,10.7,1.2,4.35,3.92,999,1017.6,3.5,12.3,-0.7,99,99
2010-12-03 14:50:00,322,9,11.7,1.09,4.17,3.73,999,1017.5,3.7,12.2,-0.4,99,99
2010-12-03 15:50:00,329,7.9,10.3,1.17,4,3.81,999,1017,3.4,12.2,-1.1,99,99
2010-12-03 16:50:00,318,8,11,1.16,4.17,3.94,999,1016.1,3.4,12,-1.1,99,99
2010-12-03 17:50:00,319,8,10,1.05,10.81,4.03,999,1015.5,3.4,11.9,-1.4,99,99
2010-12-03 18:50:00,346,7.3,9.2,0.93,4.17,3.91,999,1015,3.7,12,-2.2,99,99
2010-12-03 19:50:00,329,8.3,10.7,0.84,11.43,3.83,999,1015,4.1,11.9,-2.2,99,99
2010-12-03 20:50:00,322,7.6,9.9,0.96,3.85,3.9,999,1015,4.5,12,-2.8,99,99
2010-12-03 21:50:00,316,7.5,11.4,1.03,12.12,4.07,999,1015,5.1,12,-2.5,99,99
2010-12-03 22:50:00,317,8.3,11.4,1.1,4.35,4,999,1015.2,4.8,12,-3.2,99,99
2010-12-03 23:50:00,308,10.5,13.2,1.21,4.35,3.92,999,1015.5,4.9,12,-2.4,99,99
2010-12-04 00:50:00,309,10.7,14,1.26,4.55,4.02,999,1015.7,4.8,12,-2.1,99,99
2010-12-04 01:50:00,320,11,13.5,1.32,4.76,4.11,999,1015.7,4.9,12,-2.8,99,99
2010-12-04 02:50:00,316,10.1,12.9,1.52,4.35,4.17,999,1015.6,4.7,11.9,-2.7,99,99
2010-12-04 03:50:00,318,11.3,14,1.47,4.55,4.09,999,1015.4,4.6,11.8,-1.6,99,99
2010-12-04 04:50:00,314,10.8,13.2,1.52,5,4.17,999,1015.1,4.5,11.8,-0.7,99,99
2010-12-04 05:50:00,322,10,12.5,1.46,4.76,4.13,999,1014.9,4.2,11.9,-0.6,99,99
2010-12-04 06:50:00,322,10.7,13.5,1.39,5.26,4.24,999,1014.7,3.7,11.8,0,99,99
2010-12-04 07:50:00,314,10.3,13,1.45,5,4.41,999,1014.5,3.3,11.9,-0.2,99,99
2010-12-04 08:50:00,316,10.5,12.3,1.31,5,4.27,999,1014.4,3.4,12,0,99,99
2010-12-04 09:50:00,319,9.9,11.8,1.37,5.26,4.36,999,1014.1,3,12,-0.4,99,99
2010-12-04 10:50:00,315,10.3,13.7,1.35,5.26,4.31,999,1014.2,2.9,12,-0.5,99,99
2010-12-04 11:50:00,322,9.7,11.8,1.36,4.55,4.19,999,1014.3,2.7,12,-0.6,99,99
2010-12-04 12:50:00,312,9.7,12.3,1.44,4.76,4.17,999,1014.5,2.5,12,-0.7,99,99
2010-12-04 13:50:00,321,9.8,12.7,1.39,5,4.06,999,1014.4,2.6,11.9,-0.6,99,99
2010-12-04 14:50:00,321,9.8,13,1.47,12.9,4.26,999,1014.2,2.6,11.8,-0.6,99,99
2010-12-04 15:50:00,320,9.2,12,1.42,5,4.07,999,1013.6,3.2,11.9,-0.4,99,99
2010-12-04 16:50:00,317,8.3,12.6,1.32,4.55,4.08,999,1012.5,3.3,11.9,-1.5,99,99
2010-12-04 17:50:00,309,8.2,10.6,1.08,4.35,3.81,999,1011.7,4,11.9,-2.1,99,99
2010-12-04 18:50:00,311,7.9,10,1.02,4.35,3.95,999,1010.8,4.6,11.9,-2.3,99,99
2010-12-04 19:50:00,304,7.6,10.2,0.97,4,3.82,999,1010.2,4.8,11.8,-3.5,99,99
2010-12-04 20:50:00,315,8.6,10.8,1.14,4.55,4.14,999,1009.8,5,11.8,-3.3,99,99
2010-12-04 21:50:00,313,7.7,10.1,1.08,4.35,4,999,1009.6,4.9,11.8,-3.2,99,99
2010-12-04 22:50:00,295,7.3,9,0.9,4.17,4.1,999,1009.6,4.8,11.8,-3.4,99,99
2010-12-04 23:50:00,295,7.3,9.8,1.08,12.12,4.17,999,1009.1,4.7,11.8,-3,99,99
2010-12-05 00:50:00,294,8.2,10.7,0.97,4.17,3.78,999,1008.8,4.5,11.8,-3.7,99,99
2010-12-05 01:50:00,299,7.5,9.6,0.98,4.35,3.67,999,1008.8,4.5,11.8,-3.4,99,99
2010-12-05 02:50:00,303,7.7,9.7,1.01,12.12,3.98,999,1008.5,4.4,11.8,-3.4,99,99
2010-12-05 03:50:00,308,7.6,9.6,0.91,12.12,3.64,999,1008.1,4.5,11.8,-3.4,99,99
2010-12-05 04:50:00,311,7.4,9.6,0.85,4,3.49,999,1007.5,4.4,11.8,-3.7,99,99
2010-12-05 05:50:00,301,7.7,9.8,0.93,12.12,3.83,999,1006.8,4.2,11.8,-3.8,99,99
2010-12-05 06:50:00,300,8.2,10.1,0.89,12.12,3.82,999,1006.3,3.9,11.7,-3.1,99,99
2010-12-05 07:50:00,311,9.1,11.5,0.98,3.85,3.76,999,1005.7,4,11.7,-2,99,99
2010-12-05 08:50:00,323,9.4,11.4,1.08,12.12,3.98,999,1005.1,3.9,11.7,-1.8,99,99
2010-12-05 09:50:00,319,10.3,13.5,1.29,4.35,4.17,999,1004.7,3.8,11.7,-0.8,99,99
2010-12-05 10:50:00,323,10.2,13.1,1.4,5.26,4.36,999,1004.8,4.1,11.8,-0.9,99,99
2010-12-05 11:50:00,325,12.5,14.9,1.48,5.26,4.33,999,1005.4,3.6,11.8,-3,99,99
2010-12-05 12:50:00,323,12.8,15.5,1.76,5.56,4.43,999,1005.9,3.3,11.8,-2.2,99,99
2010-12-05 13:50:00,349,12.6,16,2.31,5.56,4.8,999,1006.5,2.6,11.8,-2.5,99,99
2010-12-05 14:50:00,348,10.5,13.7,2,6.25,4.67,999,1007,2.6,11.8,-2.4,99,99
2010-12-05 15:50:00,322,11.6,14.5,2,5,4.49,999,1006.5,2.9,11.7,-2.1,99,99
2010-12-05 16:50:00,306,11.3,13.2,1.84,5.88,4.48,999,1006.2,2.2,11.7,-2.4,99,99
2010-12-05 17:50:00,306,11.3,14.2,1.71,5.26,4.27,999,1005.7,2.6,11.6,-3.6,99,99
2010-12-05 18:50:00,318,10.9,13.7,1.72,5,4.28,999,1005.4,3.3,11.6,-3.9,99,99
2010-12-05 19:50:00,318,11.4,15.2,99,99,99,999,1005.5,3.9,11.5,-4.1,99,99
2010-12-05 20:50:00,308,12.2,15.7,1.87,5.26,4.56,999,1005.8,4.2,11.5,-3.3,99,99
2010-12-05 21:50:00,318,13.3,16.7,1.85,5.56,4.52,999,1006.3,4.2,11.5,-3.8,99,99
2010-12-05 22:50:00,317,13.5,18.1,1.81,5.56,4.47,999,1007,4.1,11.5,-3.5,99,99
2010-12-05 23:50:00,306,13.8,18,1.92,5.88,4.72,999,1007.4,4,11.5,-2.6,99,99
2010-12-06 00:50:00,308,13.3,17.5,1.78,5.56,4.42,999,1007.7,3.7,11.4,-2.7,99,99
2010-12-06 01:50:00,304,12.8,16.1,1.7,5.88,4.33,999,1007.8,3.5,11.4,-2.5,99,99
2010-12-06 02:50:00,302,13.9,16.9,1.7,5.56,4.37,999,1008,3,11.4,-2.9,99,99
2010-12-06 03:50:00,296,13.6,17.2,1.79,5.56,4.31,999,1008,2.8,11.4,-2.8,99,99
2010-12-06 04:50:00,295,13.7,17.5,1.97,4.76,4.36,999,1007.9,2.4,11.4,-3.8,99,99
2010-12-06 05:50:00,300,14.8,19.3,2.04,5.56,4.52,999,1007.2,2.2,11.3,-3.6,99,99
2010-12-06 06:50:00,295,13.9,17.2,1.77,5.26,4.34,999,1007.2,2.2,11.2,-3.2,99,99
2010-12-06 07:50:00,289,13.3,17.3,1.94,5.56,4.51,999,1007.4,2,11.1,-3.3,99,99
2010-12-06 08:50:00,286,14.1,18.6,1.93,5.26,4.51,999,1006.9,1.8,11.1,-3.4,99,99
2010-12-06 09:50:00,287,13.8,18.4,2.08,5,4.62,999,1006.4,1.8,11.1,-3.5,99,99
2010-12-06 10:50:00,288,13.9,17.5,1.93,5.26,4.57,999,1006.3,1.8,11.2,-3.8,99,99
2010-12-06 11:50:00,291,14.3,17.3,1.75,5.26,4.49,999,1006.1,1.7,11.2,-3.7,99,99
2010-12-06 12:50:00,295,13.6,17.5,1.9,5.56,4.51,999,1006.1,1.7,11.2,-3.8,99,99
2010-12-06 13:50:00,290,12.9,16.1,1.76,5.56,4.29,999,1006.1,1.9,11.2,-3.6,99,99
2010-12-06 14:50:00,291,13.5,17.7,1.7,5,4.21,999,1005.6,2.5,11.2,-3.6,99,99
2010-12-06 15:50:00,299,13.2,18.1,2.02,5.56,4.42,999,1004.8,3,11.2,-3.5,99,99
2010-12-06 16:50:00,284,14.1,17.7,99,99,99,999,1003.7,3,11.2,-4.5,99,99
2010-12-06 17:50:00,288,13.7,17.7,1.97,5.56,4.4,999,1002.6,3.2,11.3,-4.5,99,99
2010-12-06 18:50:00,293,13.2,16.4,1.98,5.56,4.47,999,1001.9,3.5,11.3,-4.6,99,99
2010-12-06 19:50:00,285,13.1,17.4,2.12,5.26,4.56,999,1002,3.7,11.3,-4.4,99,99
2010-12-06 20:50:00,285,13.4,17.2,2.12,5.26,4.73,999,1002.4,3.6,11.3,-4.9,99,99
2010-12-06 21:50:00,289,14.1,16.7,2.17,5.88,4.78,999,1002.6,3.3,11.3,-5,99,99
2010-12-06 22:50:00,284,14.4,17.5,2.28,5.56,4.89,999,1002.8,2.8,11.3,-4.9,99,99
2010-12-06 23:50:00,285,14.8,18.3,2.11,5.56,4.73,999,1002.7,2.6,11.4,-4.9,99,99
2010-12-07 00:50:00,285,14.1,17.3,2.04,5,4.64,999,1002.9,2.4,11.4,-4.9,99,99
2010-12-07 01:50:00,287,14.4,17.8,2.21,5.26,4.67,999,1002.8,2,11.2,-5,99,99
2010-12-07 02:50:00,286,14.4,18,2.03,5,4.53,999,1002.8,1.8,11.1,-5,99,99
2010-12-07 03:50:00,291,13.3,16.6,1.99,5.88,4.49,999,1003.1,1.8,11,-4.5,99,99
2010-12-07 04:50:00,291,13.3,16.4,1.85,5,4.36,999,1003,1.6,10.9,-4.4,99,99
2010-12-07 05:50:00,285,12.9,16.9,1.89,5,4.35,999,1003,1.3,10.9,-4.8,99,99
2010-12-07 06:50:00,287,12.4,15.3,1.71,5.26,4.25,999,1003.1,1.1,10.8,-4.8,99,99
2010-12-07 07:50:00,293,13.8,17.1,2.04,5.26,4.48,999,1002.9,1.2,10.8,-4.3,99,99
2010-12-07 08:50:00,294,14,16.4,2.36,5.56,4.83,999,1002.7,0.9,10.8,-4.8,99,99
2010-12-07 09:50:00,298,14.2,17.5,2.17,5.56,4.79,999,1002.6,1.1,10.8,-4.2,99,99
2010-12-07 10:50:00,297,13.1,16.6,2.05,5.26,4.77,999,1003.1,1,10.7,-4.3,99,99
2010-12-07 11:50:00,297,13.5,17.5,1.98,6.25,4.86,999,1003.7,0.7,10.7,-4.6,99,99
2010-12-07 12:50:00,290,13.7,17,2,6.25,4.82,999,1004.6,0.5,10.7,-5.4,99,99
2010-12-07 13:50:00,294,13.5,16.7,1.99,5.88,4.51,999,1005,0.4,10.7,-5.4,99,99
2010-12-07 14:50:00,299,13.3,16.8,2.14,5,4.58,999,1005.3,0.6,10.7,-5.6,99,99
2010-12-07 15:50:00,303,12.4,14.7,2.04,5.56,4.63,999,1005.1,1.2,10.7,-5.1,99,99
2010-12-07 16:50:00,297,11.9,14,1.84,5.88,4.46,999,1004.6,1.4,10.7,-5.7,99,99
2010-12-07 17:50:00,300,11.5,14.6,1.81,5.56,4.35,999,1004.4,1.8,10.7,-5.5,99,99
2010-12-07 18:50:00,296,11.9,14.6,1.71,5.26,4.28,999,1004.4,2,10.7,-5.9,99,99
2010-12-07 19:50:00,307,12.7,15.7,1.78,5.26,4.31,999,1004.8,2.3,10.7,-5.9,99,99
2010-12-07 20:50:00,304,12.1,15.2,1.64,5.26,4.39,999,1005.8,2.5,10.7,-5.5,99,99
2010-12-07 21:50:00,298,12.4,16,1.58,5.26,4.37,999,1006.4,2.5,10.7,-5,99,99
2010-12-07 22:50:00,293,12,15.3,1.74,5.56,4.49,999,1007.3,2.4,10.8,-5,99,99
2010-12-07 23:50:00,293,12.2,15.4,1.74,5.56,4.5,999,1007.9,2.4,10.8,-4.7,99,99
2010-12-08 00:50:00,293,12.1,14.6,1.62,5.56,4.38,999,1008.7,2.1,10.8,-4.8,99,99
2010-12-08 01:50:00,286,12,15.2,1.68,5.56,4.35,999,1009.1,1.9,10.8,-4.8,99,99
2010-12-08 02:50:00,298,12.9,16.1,1.84,5,4.34,999,1009.4,1.7,10.8,-4.6,99,99
2010-12-08 03:50:00,293,13.8,17,1.99,5.26,4.48,999,1009.8,1.3,10.8,-4.6,99,99
2010-12-08 04:50:00,299,14.3,17.3,2.02,5.88,4.49,999,1010.2,1.1,10.7,-4.9,99,99
2010-12-08 05:50:00,296,13.8,16.9,2.02,5.88,4.55,999,1010.6,1,10.6,-4.5,99,99
2010-12-08 06:50:00,293,13.2,16.9,2.06,5.26,4.54,999,1011.5,0.4,10.5,-5.4,99,99
2010-12-08 07:50:00,298,12.7,15.1,1.96,5.26,4.45,999,1011.8,0.3,10.5,-5.3,99,99
2010-12-08 08:50:00,306,13.2,16.3,2.02,5.56,4.55,999,1012.1,-0.1,10.6,-6.3,99,99
2010-12-08 09:50:00,309,13.4,16.4,2.05,5.56,4.63,999,1012.4,-0.1,10.6,-6.2,99,99
2010-12-08 10:50:00,310,12.9,16.7,1.84,5.88,4.56,999,1013.2,-0.1,10.6,-6.4,99,99
2010-12-08 11:50:00,297,13.2,16.5,1.79,5.26,4.53,999,1014,-0.5,10.7,-6.3,99,99
2010-12-08 12:50:00,299,12.2,14.9,1.69,5.88,4.47,999,1014.6,-0.3,10.7,-5.6,99,99
2010-12-08 13:50:00,302,11.6,14.2,1.72,5.56,4.42,999,1015.4,-0.2,10.8,-5.9,99,99
2010-12-08 14:50:00,303,11.6,14.6,1.83,5.56,4.41,999,1015.7,-0.1,10.7,-6.6,99,99
2010-12-08 15:50:00,311,10.6,13.2,1.56,4.76,4.23,999,1015.6,0.5,10.7,-6.4,99,99
2010-12-08 16:50:00,306,8.3,11.1,1.31,5,3.95,999,1015.2,0.7,10.7,-7.6,99,99
2010-12-08 17:50:00,293,7.7,10.1,1.18,5,3.81,999,1015.2,0.9,10.7,-7.9,99,99
2010-12-08 18:50:00,298,8.3,10.4,0.99,4.76,3.58,999,1015.4,1.2,10.8,-7.8,99,99
2010-12-08 19:50:00,290,8.6,12.2,0.9,4.55,3.44,999,1015.7,1.5,10.8,-7.4,99,99
2010-12-08 20:50:00,290,8.4,11,1.02,4.55,3.59,999,1016.4,1.8,10.8,-7,99,99
2010-12-08 21:50:00,284,8.7,11.8,1.03,4.17,3.68,999,1017.2,1.9,10.8,-7.3,99,99
2010-12-08 22:50:00,312,10.3,13.3,1.1,4.35,3.77,999,1018,2,10.8,-7.2,99,99
2010-12-08 23:50:00,305,9.9,13,1.17,4.35,3.85,999,1018.7,1.7,10.7,-7.7,99,99
2010-12-09 00:50:00,315,10.7,13.5,1.21,4.76,3.94,999,1018.9,1.5,10.7,-7.3,99,99
2010-12-09 01:50:00,308,9.5,12.9,1.15,5,4.03,999,1019.6,1.3,10.6,-7.2,99,99
2010-12-09 02:50:00,309,9.6,12.3,1.15,5,4.07,999,1020,1,10.6,-7.3,99,99
2010-12-09 03:50:00,316,9.4,12.3,1.17,5,3.9,999,1020.3,1,10.7,-6.8,99,99
2010-12-09 04:50:00,320,10.3,13.1,1.21,4.76,3.91,999,1020.6,0.7,10.6,-7.2,99,99
2010-12-09 05:50:00,314,9.5,11.8,1.27,5,3.86,999,1021.1,0.7,10.6,-6.5,99,99
2010-12-09 06:50:00,322,8.9,11.2,1.25,4.76,3.91,999,1021.6,0.7,10.6,-6.3,99,99
2010-12-09 07:50:00,323,9.8,12.2,1.21,4.55,3.84,999,1021.6,0.4,10.5,-6.2,99,99
2010-12-09 08:50:00,327,9.6,11.7,1.15,4.55,3.85,999,1022,0.4,10.5,-5.7,99,99
2010-12-09 09:50:00,327,9.2,11.9,1.17,4.76,3.76,999,1022.6,0.4,10.5,-5.2,99,99
2010-12-09 10:50:00,322,9.3,11.5,1.1,4.17,3.86,999,1023.4,0.3,10.5,-5,99,99
2010-12-09 11:50:00,322,8.7,11.1,1.16,4.55,3.97,999,1024.2,0.3,10.5,-5.2,99,99
2010-12-09 12:50:00,326,7.8,10.2,1.1,14.81,4.21,999,1024.6,0.1,10.5,-5.9,99,99
2010-12-09 13:50:00,329,6.9,9.3,1.01,4.55,4.17,999,1025,0.2,10.4,-6,99,99
2010-12-09 14:50:00,329,7.5,10.2,0.88,16,3.81,999,1025.5,0.2,10.3,-5.1,99,99
2010-12-09 15:50:00,336,7.2,10,0.84,4,3.58,999,1025.7,0.5,10.3,-6.7,99,99
2010-12-09 16:50:00,311,6.8,10.1,0.85,3.85,3.51,999,1025.6,0.3,10.3,-7.5,99,99
2010-12-09 17:50:00,310,7.4,10.3,0.8,3.7,3.47,999,1025.2,0.7,10.3,-7.4,99,99
2010-12-09 18:50:00,317,7.7,10.2,0.81,3.7,3.56,999,1025,1.1,10.3,-7,99,99
2010-12-09 19:50:00,334,5.7,7.6,0.79,13.79,3.61,999,1025.5,1.2,10.5,-7.4,99,99
2010-12-09 20:50:00,332,6.6,8.3,0.85,14.81,3.56,999,1026.1,1.3,10.5,-7,99,99
2010-12-09 21:50:00,318,5.8,8,0.76,4.17,3.38,999,1026.7,1.5,10.4,-7.1,99,99
2010-12-09 22:50:00,330,6.1,8.5,0.73,4.17,3.67,999,1027.1,1.6,10.4,-7.7,99,99
2010-12-09 23:50:00,333,5.6,7.9,0.71,3.85,3.5,999,1027.6,1.7,10.4,-7.3,99,99
2010-12-10 00:50:00,344,4.9,6.9,0.7,14.81,3.99,999,1028.1,1.8,10.3,-7,99,99
2010-12-10 01:50:00,4,3.1,4.9,0.64,14.81,4.06,999,1028.3,1.6,10.2,-7,99,99
2010-12-10 02:50:00,344,3.5,5.7,0.62,14.81,4.54,999,1028.9,1.7,10.2,-7.2,99,99
2010-12-10 03:50:00,18,3.1,5.1,0.59,13.79,4.37,999,1029.2,1.6,10.2,-8.4,99,99
2010-12-10 04:50:00,20,2.9,5,0.62,14.81,4.77,999,1029,1.7,10.1,-8,99,99
2010-12-10 05:50:00,10,2.9,4.3,0.62,13.79,5.09,999,1028.9,1.6,9.9,-8.8,99,99
2010-12-10 06:50:00,45,2.8,4.5,0.62,13.79,5.33,999,1028.6,1.6,9.8,-9.1,99,99
2010-12-10 07:50:00,30,2.8,4.7,0.63,13.79,5.26,999,1028.8,1.8,9.8,-7.7,99,99
2010-12-10 08:50:00,27,1.3,2.9,0.6,14.81,5.69,999,1029,1.8,9.8,-7.8,99,99
2010-12-10 09:50:00,69,2.6,3.8,0.64,13.79,6.04,999,1028.6,2,10,-6.6,99,99
2010-12-10 10:50:00,93,2.7,3.7,99,99,99,999,1028.8,2.2,10,-6.5,99,99
2010-12-10 11:50:00,105,3.2,4.6,0.6,13.79,5.28,999,1028.6,2.5,10,-6.2,99,99
2010-12-10 12:50:00,116,3.4,4.9,0.6,13.79,5.15,999,1028.6,2.9,10,-6.5,99,99
2010-12-10 13:50:00,131,3.3,5.1,0.55,12.9,4.89,999,1029.1,3.5,9.9,-6.3,99,99
2010-12-10 14:50:00,147,3.8,5.6,0.62,13.79,5.32,999,1029,3.6,9.9,-4.7,99,99
2010-12-10 15:50:00,129,4,5.5,0.54,13.79,4.74,999,1027.8,3.9,9.8,-3.5,99,99
2010-12-10 16:50:00,135,3,5.2,0.54,13.79,4.95,999,1026.8,4.3,9.8,-2.8,99,99
2010-12-10 17:50:00,143,3.4,4.9,0.54,13.79,5.12,999,1026.5,4.7,9.8,-1.9,99,99
2010-12-10 18:50:00,142,2.7,4.7,0.54,13.79,5.3,999,1026,5.2,9.9,-1.2,99,99
2010-12-10 19:50:00,126,3.7,4.8,0.51,13.79,5.2,999,1025.4,5.8,9.9,-0.1,99,99
2010-12-10 20:50:00,139,3.9,5.1,0.51,12.9,4.9,999,1025.3,6.5,10,1.1,99,99
2010-12-10 21:50:00,139,4.3,5.4,0.47,12.9,4.43,999,1025,6.8,10.1,1.6,99,99
2010-12-10 22:50:00,160,3.3,4,0.52,12.9,4.21,999,1025.1,7.3,10.2,2.1,99,99
2010-12-10 23:50:00,189,4,5.2,0.54,12.9,4.66,999,1025,7.8,10.2,2.6,99,99
2010-12-11 00:50:00,200,4.3,5,0.53,12.9,4.31,999,1024.8,8.1,10.2,2.8,99,99
2010-12-11 01:50:00,209,5.4,6.5,0.58,12.9,3.72,999,1024.6,8.5,10.2,2.7,99,99
2010-12-11 02:50:00,234,4.9,5.7,0.61,12.9,4.09,999,1024.4,8.5,10.2,3.4,99,99
2010-12-11 03:50:00,267,3.4,4.8,0.51,13.79,3.82,999,1024.5,8.1,10.2,3.8,99,99
