YYYY-MM-DD HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (W/m^2),ETRN (W/m^2),Glo Mod (W/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (W/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod  (W/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (W/m^2),Meas Glo Flg,Meas Dir (W/m^2),Meas Dir Flg,Meas Dif (W/m^2),Meas Dif Flg,TotCC (10ths),Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2005-01-01 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,51,0.118,1
2005-01-01 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-01 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.118,1
2005-01-01 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.118,1
2005-01-01 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.118,1
2005-01-01 06:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.118,1
2005-01-01 07:00,89.8,117.7,0,59,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.118,1
2005-01-01 08:00,84.6,122.2,134,1415,50,8,2,279,15,2,23,8,2,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.118,1
2005-01-01 09:00,74.8,132.0,372,1415,203,8,2,491,15,2,73,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-01 10:00,66.4,143.6,566,1415,365,8,2,564,15,2,139,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-01 11:00,60.3,157.4,702,1415,378,8,2,271,15,2,243,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-01 12:00,57.1,173.1,769,1415,154,8,2,0,15,2,154,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-01 13:00,57.4,189.5,763,1415,164,8,2,0,15,2,164,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-01 14:00,61.1,205.0,685,1415,219,8,2,19,15,2,210,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-01 15:00,67.6,218.4,539,1415,189,8,2,19,15,2,181,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-01 16:00,76.3,229.7,336,1415,129,8,2,30,15,2,121,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-01 17:00,85.6,238.7,96,1238,16,8,2,14,15,2,15,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-01 18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-01 19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-01 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-01 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-01 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-01 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-01 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-02 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-02 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-02 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-02 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-02 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-02 06:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-02 07:00,89.8,117.6,0,59,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-02 08:00,84.6,122.1,133,1415,10,8,2,0,15,2,10,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-02 09:00,74.8,131.8,371,1415,34,8,2,0,15,2,34,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-02 10:00,66.4,143.4,567,1415,61,8,2,0,15,2,61,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-02 11:00,60.2,157.3,703,1415,139,8,2,0,15,2,139,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-02 12:00,57.0,173.0,771,1415,137,8,2,0,15,2,137,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 13:00,57.3,189.4,765,1415,272,8,2,30,15,2,255,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 14:00,60.9,204.9,687,1415,321,8,2,142,15,2,252,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 15:00,67.5,218.4,542,1415,196,8,2,32,15,2,184,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 16:00,76.1,229.7,339,1415,81,8,2,0,15,2,81,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 17:00,85.5,238.8,99,1262,11,8,2,0,15,2,11,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-02 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-03 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-03 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-03 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-03 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-03 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-03 06:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-03 07:00,89.9,117.4,0,59,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-03 08:00,84.6,121.9,133,1415,41,8,2,111,15,2,31,8,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-03 09:00,74.8,131.7,371,1415,42,8,2,0,15,2,42,8,2,-9900,99,-9900,99,-9900,99,-990,1.7,3,0.118,1
2005-01-03 10:00,66.4,143.3,567,1415,61,8,2,0,15,2,61,8,2,-9900,99,-9900,99,-9900,99,-990,1.7,3,0.118,1
2005-01-03 11:00,60.2,157.1,704,1415,78,8,2,0,15,2,78,8,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-03 12:00,56.9,172.8,772,1415,291,8,2,66,15,2,255,8,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-03 13:00,57.1,189.3,768,1415,88,8,2,0,15,2,88,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-03 14:00,60.8,204.8,690,1415,75,8,2,0,15,2,75,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-03 15:00,67.3,218.4,545,1415,63,8,2,0,15,2,63,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-03 16:00,76.0,229.7,343,1415,184,8,2,143,15,2,149,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-03 17:00,85.5,238.9,102,1285,25,8,2,67,15,2,20,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-03 18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-03 19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-03 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-03 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-03 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-03 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-03 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 06:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 07:00,89.8,117.3,0,35,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 08:00,84.6,121.8,132,1415,8,8,2,0,15,2,8,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 09:00,74.8,131.5,372,1415,59,8,2,0,15,2,59,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 10:00,66.3,143.1,568,1415,137,8,2,0,15,2,137,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 11:00,60.1,157.0,705,1415,416,8,2,283,15,2,275,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 12:00,56.8,172.7,774,1415,291,8,2,66,15,2,254,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 13:00,57.0,189.2,770,1415,114,8,2,0,15,2,114,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 14:00,60.7,204.8,693,1415,75,8,2,0,15,2,75,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-04 15:00,67.2,218.3,548,1415,203,8,2,58,15,2,180,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 16:00,75.8,229.7,346,1415,227,8,2,292,15,2,155,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 17:00,85.4,238.9,105,1309,32,8,2,140,15,2,22,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-04 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-05 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-05 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-05 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-05 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-05 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-05 06:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-05 07:00,89.8,117.2,0,35,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.118,1
2005-01-05 08:00,84.6,121.6,132,1415,47,8,2,262,15,2,22,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.118,1
2005-01-05 09:00,74.7,131.4,372,1415,210,8,2,529,15,2,71,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-05 10:00,66.3,143.0,569,1415,370,8,2,673,15,2,98,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-05 11:00,60.0,156.8,707,1415,477,8,2,725,15,2,114,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-05 12:00,56.7,172.6,776,1415,522,8,2,545,15,2,222,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-05 13:00,56.9,189.1,773,1415,277,8,2,55,15,2,248,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-05 14:00,60.5,204.7,696,1415,184,8,2,0,15,2,184,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-05 15:00,67.0,218.3,552,1415,124,8,2,0,15,2,124,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-05 16:00,75.7,229.7,350,1415,90,8,2,0,15,2,90,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-05 17:00,85.3,239.0,108,1309,13,8,2,0,15,2,13,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-05 18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-05 19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-05 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-05 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-05 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-05 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-05 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-06 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-06 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-06 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-06 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-06 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-06 06:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-06 07:00,89.8,117.0,0,35,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-06 08:00,84.6,121.5,132,1415,26,8,2,28,15,2,24,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-06 09:00,74.7,131.2,372,1415,198,8,2,351,15,2,105,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-06 10:00,66.2,142.8,570,1415,314,8,2,356,15,2,170,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.118,1
2005-01-06 11:00,59.9,156.6,708,1415,488,8,2,672,15,2,151,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-06 12:00,56.6,172.4,779,1415,521,8,2,664,15,2,154,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-06 13:00,56.8,189.0,776,1415,555,8,2,770,15,2,131,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-06 14:00,60.4,204.6,699,1415,476,8,2,519,15,2,219,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.118,1
2005-01-06 15:00,66.9,218.3,555,1415,202,8,2,122,15,2,154,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-06 16:00,75.5,229.7,354,1415,223,8,2,267,15,2,156,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-06 17:00,85.2,239.1,112,1332,34,8,2,133,15,2,24,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-06 18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.118,1
2005-01-06 19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-06 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-06 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.118,1
2005-01-06 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.7,3,0.118,1
2005-01-06 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.7,3,0.118,1
2005-01-06 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.8,3,0.118,1
2005-01-07 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.9,3,0.118,1
2005-01-07 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,2.0,3,0.118,1
2005-01-07 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,2.0,3,0.118,1
2005-01-07 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,2.1,3,0.118,1
2005-01-07 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,2.2,3,0.118,1
2005-01-07 06:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,2.2,3,0.118,1
2005-01-07 07:00,89.8,116.9,0,35,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,2.2,3,0.118,1
2005-01-07 08:00,84.6,121.3,132,1415,8,8,2,0,15,2,8,8,2,-9900,99,-9900,99,-9900,99,-990,2.2,3,0.118,1
2005-01-07 09:00,74.7,131.0,373,1415,34,8,2,0,15,2,34,8,2,-9900,99,-9900,99,-9900,99,-990,2.1,3,0.118,1
2005-01-07 10:00,66.2,142.6,571,1415,61,8,2,0,15,2,61,8,2,-9900,99,-9900,99,-9900,99,-990,2.1,3,0.118,1
2005-01-07 11:00,59.9,156.5,710,1415,78,8,2,0,15,2,78,8,2,-9900,99,-9900,99,-9900,99,-990,2.2,3,0.118,1
2005-01-07 12:00,56.5,172.3,781,1415,89,8,2,0,15,2,89,8,2,-9900,99,-9900,99,-9900,99,-990,2.3,3,0.118,1
2005-01-07 13:00,56.6,188.9,778,1415,132,8,2,0,15,2,132,8,2,-9900,99,-9900,99,-9900,99,-990,2.4,3,0.118,1
2005-01-07 14:00,60.2,204.6,703,1415,82,8,2,0,15,2,82,8,2,-9900,99,-9900,99,-9900,99,-990,2.2,3,0.118,1
2005-01-07 15:00,66.7,218.3,559,1415,93,8,2,0,15,2,93,8,2,-9900,99,-9900,99,-9900,99,-990,2.0,3,0.118,1
2005-01-07 16:00,75.3,229.8,358,1415,177,8,2,104,15,2,150,8,2,-9900,99,-9900,99,-9900,99,-990,1.9,3,0.118,1
2005-01-07 17:00,85.1,239.2,115,1356,28,8,2,52,15,2,24,8,2,-9900,99,-9900,99,-9900,99,-990,1.8,3,0.118,1
2005-01-07 18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.8,3,0.118,1
2005-01-07 19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.7,3,0.118,1
2005-01-07 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.8,3,0.118,1
2005-01-07 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.8,3,0.118,1
2005-01-07 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.8,3,0.118,1
2005-01-07 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.9,3,0.118,1
2005-01-07 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,2.0,3,0.118,1
2005-01-08 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,2.1,3,0.118,1
2005-01-08 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,2.0,3,0.118,1
2005-01-08 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.9,3,0.118,1
2005-01-08 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.9,3,0.118,1
2005-01-08 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.9,3,0.118,1
2005-01-08 06:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.9,3,0.118,1
2005-01-08 07:00,89.8,116.7,0,35,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,2.0,3,0.118,1
2005-01-08 08:00,84.6,121.2,132,1415,14,8,2,0,15,2,14,8,2,-9900,99,-9900,99,-9900,99,-990,2.0,3,0.118,1
2005-01-08 09:00,74.7,130.9,374,1415,46,8,2,0,15,2,46,8,2,-9900,99,-9900,99,-9900,99,-990,2.1,3,0.118,1
2005-01-08 10:00,66.1,142.5,572,1415,61,8,2,0,15,2,61,8,2,-9900,99,-9900,99,-9900,99,-990,2.2,3,0.118,1
2005-01-08 11:00,59.8,156.3,712,1415,78,8,2,0,15,2,78,8,2,-9900,99,-9900,99,-9900,99,-990,2.2,3,0.118,1
2005-01-08 12:00,56.4,172.2,783,1415,89,8,2,0,15,2,89,8,2,-9900,99,-9900,99,-9900,99,-990,2.2,3,0.118,1
2005-01-08 13:00,56.5,188.8,781,1415,88,8,2,0,15,2,88,8,2,-9900,99,-9900,99,-9900,99,-990,2.3,3,0.118,1
2005-01-08 14:00,60.0,204.6,706,1415,115,8,2,0,15,2,115,8,2,-9900,99,-9900,99,-9900,99,-990,2.3,3,0.118,1
2005-01-08 15:00,66.5,218.3,563,1415,100,8,2,0,15,2,100,8,2,-9900,99,-9900,99,-9900,99,-990,2.4,3,0.118,1
