YYYY-MM-DD HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (W/m^2),ETRN (W/m^2),Glo Mod (W/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (W/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod  (W/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (W/m^2),Meas Glo Flg,Meas Dir (W/m^2),Meas Dir Flg,Meas Dif (W/m^2),Meas Dif Flg,TotCC (10ths),Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2005-01-02 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,3,0.061,1
2005-01-02 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,3,0.061,1
2005-01-02 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.1,3,0.061,1
2005-01-02 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.3,3,0.061,1
2005-01-02 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,3,0.061,1
2005-01-02 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,3,0.061,1
2005-01-02 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,3,0.061,1
2005-01-02 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,3,0.061,1
2005-01-03 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.6,3,0.061,1
2005-01-03 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.7,3,0.061,1
2005-01-03 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.7,3,0.061,1
2005-01-03 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,3,0.061,1
2005-01-03 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,3,0.061,1
2005-01-03 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,3,0.061,1
2005-01-03 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,3,0.061,1
2005-01-03 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,3,0.061,1
2005-01-03 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,3,0.061,1
2005-01-03 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,3,0.061,1
2005-01-03 11:00,88.3,146.7,37,1262,5,25,1,0,28,1,5,25,1,-9900,99,-9900,99,-9900,99,10,1.9,3,0.045,1
2005-01-03 12:00,85.4,159.4,114,1415,21,25,1,0,28,1,21,25,1,-9900,99,-9900,99,-9900,99,10,2.0,3,0.045,1
2005-01-03 13:00,83.7,173.2,156,1415,26,25,1,0,28,1,26,25,1,-9900,99,-9900,99,-9900,99,10,2.0,3,0.045,1
2005-01-03 14:00,83.7,187.1,156,1415,31,25,1,0,28,1,31,25,1,-9900,99,-9900,99,-9900,99,10,2.0,3,0.045,1
2005-01-03 15:00,85.4,200.8,114,1415,21,25,1,0,28,1,21,25,1,-9900,99,-9900,99,-9900,99,10,2.1,3,0.045,1
2005-01-03 16:00,88.3,213.5,36,1262,4,25,1,0,28,1,4,25,1,-9900,99,-9900,99,-9900,99,10,2.0,3,0.045,1
2005-01-03 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.0,3,0.045,1
2005-01-03 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.0,3,0.045,1
2005-01-03 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.0,3,0.045,1
2005-01-03 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,3,0.045,1
2005-01-03 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,3,0.045,1
2005-01-03 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,3,0.045,1
2005-01-03 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,3,0.045,1
2005-01-03 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,3,0.045,1
2005-01-04 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,3,0.045,1
2005-01-04 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,3,0.045,1
2005-01-04 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,3,0.045,1
2005-01-04 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,3,0.045,1
2005-01-04 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,3,0.045,1
2005-01-04 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,3,0.045,1
2005-01-04 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,3,0.045,1
2005-01-04 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.7,3,0.045,1
2005-01-04 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.6,3,0.045,1
2005-01-04 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.6,3,0.045,1
2005-01-04 11:00,88.3,146.4,39,1285,4,25,1,0,28,1,4,25,1,-9900,99,-9900,99,-9900,99,10,1.6,3,0.048,1
2005-01-04 12:00,85.3,159.3,117,1415,15,25,1,0,28,1,15,25,1,-9900,99,-9900,99,-9900,99,10,1.6,3,0.048,1
2005-01-04 13:00,83.6,173.1,159,1415,26,25,1,0,28,1,26,25,1,-9900,99,-9900,99,-9900,99,10,1.5,3,0.048,1
2005-01-04 14:00,83.6,187.0,159,1415,26,25,1,0,28,1,26,25,1,-9900,99,-9900,99,-9900,99,10,1.5,3,0.048,1
2005-01-04 15:00,85.3,200.7,117,1415,18,25,1,0,28,1,18,25,1,-9900,99,-9900,99,-9900,99,10,1.4,3,0.048,1
2005-01-04 16:00,88.3,213.6,39,1285,5,25,1,0,28,1,5,25,1,-9900,99,-9900,99,-9900,99,10,1.3,3,0.048,1
2005-01-04 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,3,0.048,1
2005-01-04 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,3,0.048,1
2005-01-04 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,3,0.048,1
2005-01-04 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,3,0.048,1
2005-01-04 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.8,3,0.048,1
2005-01-04 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.7,3,0.048,1
2005-01-04 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.6,3,0.048,1
2005-01-04 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.5,3,0.048,1
2005-01-05 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.5,3,0.048,1
2005-01-05 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.4,3,0.048,1
2005-01-05 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.4,3,0.048,1
2005-01-05 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.4,3,0.048,1
2005-01-05 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.3,3,0.048,1
2005-01-05 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.3,3,0.048,1
2005-01-05 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.3,3,0.048,1
2005-01-05 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.3,3,0.048,1
2005-01-05 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.3,3,0.048,1
2005-01-05 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.048,1
2005-01-05 11:00,88.2,146.2,40,1309,8,25,1,1,28,1,8,25,1,-9900,99,-9900,99,-9900,99,10,0.5,3,0.095,1
2005-01-05 12:00,85.2,159.2,119,1415,46,25,1,152,28,1,33,25,1,-9900,99,-9900,99,-9900,99,4,0.6,3,0.095,1
2005-01-05 13:00,83.5,172.9,161,1415,68,25,1,195,28,1,46,25,1,-9900,99,-9900,99,-9900,99,4,0.6,3,0.095,1
2005-01-05 14:00,83.4,186.9,162,1415,71,25,1,309,28,1,36,25,1,-9900,99,-9900,99,-9900,99,0,0.6,3,0.095,1
2005-01-05 15:00,85.1,200.7,120,1415,43,25,1,158,28,1,30,25,1,-9900,99,-9900,99,-9900,99,4,0.6,3,0.095,1
2005-01-05 16:00,88.2,213.7,42,1332,10,25,1,52,28,1,8,25,1,-9900,99,-9900,99,-9900,99,4,0.6,3,0.095,1
2005-01-05 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.6,3,0.095,1
2005-01-05 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.6,3,0.095,1
2005-01-05 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.6,3,0.095,1
2005-01-05 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.6,3,0.095,1
2005-01-05 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.6,3,0.095,1
2005-01-05 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.6,3,0.095,1
2005-01-05 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.7,3,0.095,1
2005-01-05 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.095,1
2005-01-06 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.095,1
2005-01-06 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.095,1
2005-01-06 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,3,0.095,1
2005-01-06 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,3,0.095,1
2005-01-06 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.095,1
2005-01-06 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.095,1
2005-01-06 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.095,1
2005-01-06 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.095,1
2005-01-06 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.095,1
2005-01-06 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.095,1
2005-01-06 11:00,88.2,146.0,42,1332,14,25,1,205,28,1,7,25,1,-9900,99,-9900,99,-9900,99,0,0.6,3,0.050,1
2005-01-06 12:00,85.1,159.0,121,1415,54,25,1,368,28,1,23,25,1,-9900,99,-9900,99,-9900,99,0,0.6,3,0.050,1
2005-01-06 13:00,83.3,172.8,164,1415,77,25,1,319,28,1,40,25,1,-9900,99,-9900,99,-9900,99,4,0.5,3,0.050,1
2005-01-06 14:00,83.3,186.8,165,1415,79,25,1,303,28,1,44,25,1,-9900,99,-9900,99,-9900,99,4,0.4,3,0.050,1
2005-01-06 15:00,85.0,200.6,123,1415,55,25,1,270,28,1,31,25,1,-9900,99,-9900,99,-9900,99,4,0.4,3,0.050,1
2005-01-06 16:00,88.1,213.9,45,1380,11,25,1,70,28,1,9,25,1,-9900,99,-9900,99,-9900,99,8,0.3,3,0.050,1
2005-01-06 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.3,3,0.050,1
2005-01-06 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.3,3,0.050,1
2005-01-06 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.3,3,0.050,1
2005-01-06 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.3,3,0.050,1
2005-01-06 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.2,3,0.050,1
2005-01-06 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.3,3,0.050,1
2005-01-06 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.3,3,0.050,1
2005-01-06 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,0.3,3,0.050,1
2005-01-07 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,0.3,3,0.050,1
2005-01-07 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,0.3,3,0.050,1
2005-01-07 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.3,3,0.050,1
2005-01-07 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.050,1
2005-01-07 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.050,1
2005-01-07 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.050,1
2005-01-07 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.050,1
2005-01-07 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.050,1
2005-01-07 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.050,1
2005-01-07 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.5,3,0.050,1
2005-01-07 11:00,88.1,145.7,44,1356,12,25,1,70,28,1,10,25,1,-9900,99,-9900,99,-9900,99,5,0.5,3,0.074,1
2005-01-07 12:00,85.0,158.9,124,1415,48,25,1,183,28,1,32,25,1,-9900,99,-9900,99,-9900,99,5,0.6,3,0.074,1
2005-01-07 13:00,83.2,172.7,167,1415,59,25,1,162,28,1,40,25,1,-9900,99,-9900,99,-9900,99,5,0.6,3,0.074,1
2005-01-07 14:00,83.2,186.7,168,1415,75,25,1,253,28,1,44,25,1,-9900,99,-9900,99,-9900,99,5,0.6,3,0.074,1
2005-01-07 15:00,84.9,200.5,127,1415,48,25,1,70,28,1,42,25,1,-9900,99,-9900,99,-9900,99,5,0.5,3,0.074,1
2005-01-07 16:00,88.0,214.0,49,1415,12,25,1,70,28,1,9,25,1,-9900,99,-9900,99,-9900,99,5,0.6,3,0.074,1
2005-01-07 17:00,90.0,220.6,0,12,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.6,3,0.074,1
2005-01-07 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.6,3,0.074,1
2005-01-07 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.6,3,0.074,1
2005-01-07 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.7,3,0.074,1
2005-01-07 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.7,3,0.074,1
2005-01-07 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.7,3,0.074,1
2005-01-07 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.7,3,0.074,1
2005-01-07 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.7,3,0.074,1
2005-01-08 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.6,3,0.074,1
2005-01-08 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.6,3,0.074,1
2005-01-08 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.6,3,0.074,1
2005-01-08 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.6,3,0.074,1
2005-01-08 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.5,3,0.074,1
2005-01-08 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.5,3,0.074,1
2005-01-08 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.5,3,0.074,1
2005-01-08 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,0.5,3,0.074,1
2005-01-08 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,0.5,3,0.074,1
2005-01-08 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.5,3,0.074,1
2005-01-08 11:00,88.1,145.5,46,1379,14,25,1,93,28,1,11,25,1,-9900,99,-9900,99,-9900,99,7,0.5,3,0.041,1
2005-01-08 12:00,84.9,158.8,127,1415,54,25,1,208,28,1,36,25,1,-9900,99,-9900,99,-9900,99,8,0.6,3,0.041,1
2005-01-08 13:00,83.1,172.6,170,1415,83,25,1,307,28,1,46,25,1,-9900,99,-9900,99,-9900,99,7,0.6,3,0.041,1
