YYYY-MM-DD HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (W/m^2),ETRN (W/m^2),Glo Mod (W/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (W/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod  (W/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (W/m^2),Meas Glo Flg,Meas Dir (W/m^2),Meas Dir Flg,Meas Dif (W/m^2),Meas Dif Flg,TotCC (10ths),Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2005-01-02 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,3,0.035,1
2005-01-02 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,3,0.035,1
2005-01-02 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,3,0.035,1
2005-01-02 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.9,3,0.035,1
2005-01-02 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.9,3,0.035,1
2005-01-02 12:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.9,3,0.035,1
2005-01-02 13:00,89.8,162.4,2,389,1,28,1,105,31,1,0,28,1,-9900,99,-9900,99,-9900,99,0,0.9,3,0.027,1
2005-01-02 14:00,89.1,171.1,23,1415,8,28,1,348,31,1,3,28,1,-9900,99,-9900,99,-9900,99,0,0.9,3,0.027,1
2005-01-02 15:00,88.9,184.9,28,1415,10,28,1,337,31,1,4,28,1,-9900,99,-9900,99,-9900,99,0,0.9,3,0.027,1
2005-01-02 16:00,89.6,195.8,6,814,2,28,1,220,31,1,1,28,1,-9900,99,-9900,99,-9900,99,0,0.9,3,0.027,1
2005-01-02 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.9,3,0.027,1
2005-01-02 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.9,3,0.027,1
2005-01-02 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,3,0.027,1
2005-01-02 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.027,1
2005-01-02 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.7,3,0.027,1
2005-01-02 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.7,3,0.027,1
2005-01-02 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.7,3,0.027,1
2005-01-02 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.8,3,0.027,1
2005-01-03 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,0.7,3,0.027,1
2005-01-03 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.027,1
2005-01-03 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.6,3,0.027,1
2005-01-03 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.6,3,0.027,1
2005-01-03 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.027,1
2005-01-03 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.027,1
2005-01-03 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.027,1
2005-01-03 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.027,1
2005-01-03 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.027,1
2005-01-03 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.027,1
2005-01-03 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.027,1
2005-01-03 12:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.027,1
2005-01-03 13:00,89.7,161.9,2,460,0,28,1,43,31,1,0,28,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-03 14:00,89.0,171.0,25,1415,6,28,1,139,31,1,3,28,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-03 15:00,88.8,184.8,30,1415,7,28,1,144,31,1,4,28,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-03 16:00,89.5,196.0,7,884,1,28,1,84,31,1,1,28,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-03 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-03 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-03 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-03 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-03 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.3,3,0.063,1
2005-01-03 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-03 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,6,0.4,3,0.063,1
2005-01-03 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-04 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-04 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-04 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-04 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-04 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.063,1
2005-01-04 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.4,3,0.063,1
2005-01-04 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.4,3,0.063,1
2005-01-04 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.4,3,0.063,1
2005-01-04 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.4,3,0.063,1
2005-01-04 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,0.4,3,0.063,1
2005-01-04 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.4,3,0.063,1
2005-01-04 12:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.4,3,0.063,1
2005-01-04 13:00,89.7,161.6,3,507,1,28,1,72,31,1,0,28,1,-9900,99,-9900,99,-9900,99,5,0.4,3,0.033,1
2005-01-04 14:00,88.9,170.9,28,1415,10,28,1,139,31,1,7,28,1,-9900,99,-9900,99,-9900,99,5,0.4,3,0.033,1
2005-01-04 15:00,88.7,184.7,33,1415,12,28,1,250,31,1,6,28,1,-9900,99,-9900,99,-9900,99,2,0.4,3,0.033,1
2005-01-04 16:00,89.5,196.4,9,979,3,28,1,224,31,1,1,28,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.033,1
2005-01-04 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.033,1
2005-01-04 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.033,1
2005-01-04 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.033,1
2005-01-04 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,0.4,3,0.033,1
2005-01-04 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,0.4,3,0.033,1
2005-01-04 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,0.4,3,0.033,1
2005-01-04 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,0.4,3,0.033,1
2005-01-04 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,0.3,3,0.033,1
2005-01-05 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,0.4,3,0.033,1
2005-01-05 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,0.4,3,0.033,1
2005-01-05 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.033,1
2005-01-05 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.4,3,0.033,1
2005-01-05 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.4,3,0.033,1
2005-01-05 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.3,3,0.033,1
2005-01-05 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.3,3,0.033,1
2005-01-05 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.3,3,0.033,1
2005-01-05 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.3,3,0.033,1
2005-01-05 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,0.3,3,0.033,1
2005-01-05 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,0.3,3,0.033,1
2005-01-05 12:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,0.3,3,0.033,1
2005-01-05 13:00,89.7,161.1,4,578,1,28,1,75,31,1,1,28,1,-9900,99,-9900,99,-9900,99,6,0.4,3,0.030,1
2005-01-05 14:00,88.8,170.8,30,1415,10,28,1,165,31,1,6,28,1,-9900,99,-9900,99,-9900,99,5,0.4,3,0.030,1
2005-01-05 15:00,88.6,184.6,35,1415,12,28,1,225,31,1,7,28,1,-9900,99,-9900,99,-9900,99,4,0.5,3,0.030,1
2005-01-05 16:00,89.4,196.7,11,1049,3,28,1,178,31,1,1,28,1,-9900,99,-9900,99,-9900,99,2,0.6,3,0.030,1
2005-01-05 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,0.8,3,0.030,1
2005-01-05 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.9,3,0.030,1
2005-01-05 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,3,0.030,1
2005-01-05 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,1.2,3,0.030,1
2005-01-05 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,1.4,3,0.030,1
2005-01-05 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,1.4,3,0.030,1
2005-01-05 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,6,1.3,3,0.030,1
2005-01-05 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.030,1
2005-01-06 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.2,3,0.030,1
2005-01-06 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,3,0.030,1
2005-01-06 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.0,3,0.030,1
2005-01-06 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,3,0.030,1
2005-01-06 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.6,3,0.030,1
2005-01-06 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.030,1
2005-01-06 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.030,1
2005-01-06 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.030,1
2005-01-06 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.030,1
2005-01-06 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.030,1
2005-01-06 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.030,1
2005-01-06 12:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.030,1
2005-01-06 13:00,89.6,160.6,4,648,1,28,1,103,31,1,0,28,1,-9900,99,-9900,99,-9900,99,1,0.5,3,0.043,1
2005-01-06 14:00,88.7,170.7,32,1415,10,28,1,206,31,1,5,28,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.043,1
2005-01-06 15:00,88.5,184.5,38,1415,12,28,1,236,31,1,6,28,1,-9900,99,-9900,99,-9900,99,0,0.5,3,0.043,1
2005-01-06 16:00,89.3,197.0,13,1144,3,28,1,190,31,1,1,28,1,-9900,99,-9900,99,-9900,99,0,0.6,3,0.043,1
2005-01-06 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.7,3,0.043,1
2005-01-06 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.8,3,0.043,1
2005-01-06 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,0.9,3,0.043,1
2005-01-06 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.0,3,0.043,1
2005-01-06 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,3,0.043,1
2005-01-06 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,1.1,3,0.043,1
2005-01-06 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,1.1,3,0.043,1
2005-01-06 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,3,0.043,1
2005-01-07 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.0,3,0.043,1
2005-01-07 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.0,3,0.043,1
2005-01-07 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.0,3,0.043,1
2005-01-07 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.0,3,0.043,1
2005-01-07 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,3,0.043,1
2005-01-07 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.1,3,0.043,1
2005-01-07 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.2,3,0.043,1
2005-01-07 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.2,3,0.043,1
2005-01-07 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.043,1
2005-01-07 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,3,0.043,1
2005-01-07 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,3,0.043,1
2005-01-07 12:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.5,3,0.043,1
2005-01-07 13:00,89.5,160.3,6,696,2,28,1,138,31,1,1,28,1,-9900,99,-9900,99,-9900,99,0,1.4,3,0.036,1
2005-01-07 14:00,88.6,170.6,35,1415,12,28,1,261,31,1,5,28,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.036,1
2005-01-07 15:00,88.3,184.4,41,1415,14,28,1,266,31,1,7,28,1,-9900,99,-9900,99,-9900,99,0,1.2,3,0.036,1
2005-01-07 16:00,89.3,197.3,16,1214,5,28,1,235,31,1,2,28,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.036,1
2005-01-07 17:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.036,1
2005-01-07 18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,3,0.036,1
2005-01-07 19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,3,0.036,1
2005-01-07 20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,3,0.036,1
2005-01-07 21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,3,0.036,1
2005-01-07 22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,3,0.036,1
2005-01-07 23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,3,0.036,1
2005-01-07 24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,3,0.036,1
2005-01-08 01:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,3,0.036,1
2005-01-08 02:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.036,1
2005-01-08 03:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.036,1
2005-01-08 04:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.036,1
2005-01-08 05:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.036,1
2005-01-08 06:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.036,1
2005-01-08 07:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.036,1
2005-01-08 08:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.036,1
2005-01-08 09:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,3,0.036,1
2005-01-08 10:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.2,3,0.036,1
2005-01-08 11:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,1.1,3,0.036,1
2005-01-08 12:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,1.0,3,0.036,1
2005-01-08 13:00,89.5,159.8,7,766,1,28,1,24,31,1,1,28,1,-9900,99,-9900,99,-9900,99,5,0.8,3,0.083,1
