Date,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2010-12-07 07:50:00,47,7.3,9.3,1.81,5.88,4.64,999,9999,4.2,6.5,-3,99,99
2010-12-07 08:50:00,48,7.2,8.4,1.96,6.67,4.81,999,9999,4,6.5,-3,99,99
2010-12-07 09:50:00,303,4.1,5.4,99,99,99,999,9999,2.3,6.1,-1.4,99,99
2010-12-07 10:50:00,46,8.8,99,99,99,99,999,9999,4.1,999,-3.4,99,99
2010-12-07 11:50:00,45,7.8,10,1.93,7.14,4.74,999,9999,4.1,6.1,-2.4,99,99
2010-12-07 12:50:00,47,11,13.9,99,99,99,999,9999,4,6.1,-1.6,99,99
2010-12-07 13:50:00,60,11.8,99,99,99,99,999,9999,2.9,6.3,0.1,99,99
2010-12-07 14:50:00,57,10.9,12.5,2.58,5.88,4.99,999,9999,3.4,6.1,-0.4,99,99
2010-12-07 15:50:00,46,9.6,11.7,2.56,5.88,4.98,999,9999,3.7,5.9,-2.5,99,99
2010-12-07 16:50:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-07 17:50:00,60,9.1,10.6,99,99,99,999,9999,3.2,5.8,0.7,99,99
2010-12-07 18:50:00,53,9.2,11,2.44,6.25,5.1,999,9999,2.8,5.7,1.1,99,99
2010-12-07 19:50:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-07 20:50:00,46,8.8,10.3,2.36,6.25,5.22,999,9999,2.4,5.6,0.7,99,99
2010-12-07 21:50:00,40,8.4,11,2.38,6.67,5.22,999,9999,2.1,5.7,0.9,99,99
2010-12-07 22:50:00,42,9.6,11.7,2.33,7.14,5.01,999,9999,2.4,5.7,1,99,99
2010-12-07 23:50:00,39,10.7,13.1,2.67,6.67,5.23,999,9999,2.5,5.8,1.3,99,99
2010-12-08 00:50:00,39,10.1,12.6,99,99,99,999,9999,2.5,5.8,1.4,99,99
2010-12-08 01:50:00,40,10.7,12.4,99,99,99,999,9999,2.6,5.7,0.9,99,99
2010-12-08 02:50:00,36,10.1,12,99,99,99,999,9999,2.8,5.9,1.4,99,99
2010-12-08 03:50:00,43,10.5,12.7,99,99,99,999,9999,2.9,6,0.7,99,99
2010-12-08 04:50:00,46,10.2,12.3,99,99,99,999,9999,3.3,5.7,0.7,99,99
2010-12-08 05:50:00,48,11.9,13.9,99,99,99,999,9999,3.2,5.7,1,99,99
2010-12-08 06:50:00,45,11.9,13.8,2.29,6.67,4.7,999,9999,3.1,5.8,1.2,99,99
2010-12-08 07:50:00,45,10.5,12.3,2.07,6.25,4.7,999,9999,3,5.8,1.4,99,99
2010-12-08 08:50:00,48,10.1,11.6,2.01,6.25,4.67,999,9999,3.2,5.8,1.4,99,99
2010-12-08 09:50:00,53,9.3,10.9,1.89,6.25,4.69,999,9999,3.3,5.8,0.9,99,99
2010-12-08 10:50:00,57,7.2,99,99,99,99,999,9999,999,999,999,99,99
2010-12-08 11:50:00,59,7,8.3,1.7,5,4.62,999,9999,3.6,5.7,0,99,99
2010-12-08 12:50:00,70,3.8,5.1,99,99,99,999,9999,3.5,5.7,-1,99,99
2010-12-08 13:50:00,288,4.8,6.2,1.39,5.26,4.34,999,9999,2.2,5.6,0.6,99,99
2010-12-08 14:50:00,272,5.6,6.8,1.41,4.55,4.27,999,9999,1.5,5.5,0.1,99,99
2010-12-08 15:50:00,264,7.5,8.7,1.15,4.55,4.06,999,9999,1,5.4,-0.4,99,99
2010-12-08 16:50:00,241,6.6,7.9,99,99,99,999,9999,1.3,5.2,-0.8,99,99
2010-12-08 17:50:00,226,7.2,9.2,1.05,7.14,4.36,999,9999,1.4,5.1,-0.7,99,99
2010-12-08 18:50:00,217,8.6,10.4,1.05,5,4.17,999,9999,1.5,5.2,-1.3,99,99
2010-12-08 19:50:00,216,8.1,10.3,1.32,5.26,4.27,999,9999,1.2,5.3,-0.9,99,99
2010-12-08 20:50:00,263,6.5,8,1.27,5,4.19,999,9999,0.7,5.4,-2.2,99,99
2010-12-08 21:50:00,238,4.9,7.9,1.4,5.56,4.42,999,9999,1,5.4,-2.4,99,99
2010-12-08 22:50:00,209,9.3,11.3,1.53,5.88,4.44,999,9999,-0.2,5.6,-3.5,99,99
2010-12-08 23:50:00,202,9.6,11.4,1.62,5.56,4.61,999,9999,-0.9,5.6,-4.2,99,99
2010-12-09 00:50:00,205,7.2,9,1.65,5.88,4.83,999,9999,-1,5.5,-3.9,99,99
2010-12-09 01:50:00,200,7.8,8.9,99,99,99,999,9999,-0.8,5.5,-4.3,99,99
2010-12-09 02:50:00,229,3.6,4.9,1.45,5.56,5.03,999,9999,0.1,5.3,-3.3,99,99
2010-12-09 03:50:00,260,2.5,3.5,1.39,5.56,5.22,999,9999,-0.7,5.1,-3.8,99,99
2010-12-09 04:50:00,260,1.1,2.1,1.34,6.25,5.22,999,9999,-0.7,4.8,-4.1,99,99
2010-12-09 05:50:00,259,1.5,2.3,1.25,6.67,5.22,999,9999,-0.4,4.8,-3.6,99,99
2010-12-09 06:50:00,246,2.2,3.1,1.14,5.56,5.03,999,9999,-0.3,4.8,-3.2,99,99
2010-12-09 07:50:00,249,1.8,2.8,0.98,6.67,4.6,999,9999,0.3,5.3,-2.4,99,99
2010-12-09 08:50:00,277,4.4,99,99,99,99,999,9999,-0.1,5.2,-2.5,99,99
2010-12-09 09:50:00,283,5,6,1.12,5,4.22,999,9999,-0.2,5.1,-3.1,99,99
2010-12-09 10:50:00,297,6.1,7,1.32,5.56,4.43,999,9999,0.2,5.1,-2.3,99,99
2010-12-09 11:50:00,287,5.6,7,1.38,5,4.55,999,9999,0.4,5.2,-2.2,99,99
2010-12-09 12:50:00,287,6.3,7.1,1.5,6.25,4.67,999,9999,0.2,5.2,-2.2,99,99
2010-12-09 13:50:00,293,6.7,7.9,1.51,5.88,4.5,999,9999,-0.2,5.2,-3.6,99,99
2010-12-09 14:50:00,285,6.1,7.2,1.46,6.67,4.44,999,9999,-0.4,5.2,-3.2,99,99
2010-12-09 15:50:00,284,5.4,6.1,1.29,5,4.35,999,9999,0.3,5.4,-3,99,99
2010-12-09 16:50:00,264,5.1,5.9,1.3,6.67,4.69,999,9999,0,4.8,-3,99,99
2010-12-09 17:50:00,255,5.4,6.6,1.36,7.14,4.84,999,9999,-0.7,4.6,-3.6,99,99
2010-12-09 18:50:00,263,5.8,6.8,99,99,99,999,9999,-1.1,4.5,-4.1,99,99
2010-12-09 19:50:00,252,5.6,6.9,1.4,6.25,4.87,999,9999,-1.1,4.5,-4.2,99,99
2010-12-09 20:50:00,256,6.8,8.2,1.39,6.67,4.74,999,9999,-1.3,4.5,-5.2,99,99
2010-12-09 21:50:00,257,6.3,7.9,1.31,6.67,4.74,999,9999,-1.2,4.7,-4.9,99,99
2010-12-09 22:50:00,253,6.3,8,1.22,6.25,4.49,999,9999,-1,4.9,-4.5,99,99
2010-12-09 23:50:00,266,7.5,8.7,1.26,5.56,4.49,999,9999,-1.3,5.1,-5.5,99,99
2010-12-10 00:50:00,254,5.6,7.5,1.28,5.88,4.52,999,9999,-1.2,5.3,-4.7,99,99
2010-12-10 01:50:00,249,4.7,5.9,1.14,6.67,4.61,999,9999,-1.2,5.1,-5.3,99,99
2010-12-10 02:50:00,259,6,7.5,1.13,6.25,4.5,999,9999,-1.2,5.1,-5.4,99,99
2010-12-10 03:50:00,261,6.3,7.7,1.12,5.88,4.59,999,9999,-1.1,4.9,-5.4,99,99
2010-12-10 04:50:00,251,6,7.2,1.05,6.25,4.61,999,9999,-0.9,5.3,-4.8,99,99
2010-12-10 05:50:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-10 06:50:00,249,4.6,6.5,1.19,7.14,5.1,999,9999,-1.7,5.9,-6.1,99,99
2010-12-10 07:50:00,241,5.7,6.8,1.06,8.33,4.73,999,9999,-1.3,5.9,-6.3,99,99
2010-12-10 08:50:00,241,5.7,6.9,1.03,7.14,4.74,999,9999,-1.2,6,-6.8,99,99
2010-12-10 09:50:00,228,7,8.2,1.13,7.69,4.44,999,9999,-1.3,5.9,-5.5,99,99
2010-12-10 10:50:00,224,6.3,7.4,1.08,4.35,4.18,999,9999,-1.3,5.9,-6.1,99,99
2010-12-10 11:50:00,237,4.1,5.2,0.96,6.67,4.24,999,9999,-1.4,5.8,-6.4,99,99
2010-12-10 12:50:00,236,5.1,6.4,0.94,5.88,4.27,999,9999,-1.4,5.9,-7.1,99,99
2010-12-10 13:50:00,225,3.9,4.8,0.98,5.26,4.21,999,9999,-1.5,5.8,-8.1,99,99
2010-12-10 14:50:00,220,3.6,4.9,0.91,5.56,4.03,999,9999,-1.4,5.8,-5.6,99,99
2010-12-10 15:50:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-10 16:50:00,62,4.9,6.9,0.82,6.67,4.4,999,9999,-0.8,5.7,-4.2,99,99
2010-12-10 17:50:00,80,6.4,8.3,99,99,99,999,9999,-1.2,6.1,-6.2,99,99
2010-12-10 18:50:00,75,9,99,99,99,99,999,9999,999,999,999,99,99
2010-12-10 19:50:00,71,9.3,11.5,0.95,3.03,3.53,999,9999,-1.5,5.9,-6.7,99,99
2010-12-10 20:50:00,74,10.4,12.5,99,99,99,999,9999,-1.6,6,-6.3,99,99
2010-12-10 21:50:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-10 22:50:00,64,9.9,12.2,99,99,99,999,9999,-2,5.4,-6.9,99,99
2010-12-10 23:50:00,61,9.3,11.4,1.21,3.85,3.65,999,9999,-2.1,5.4,-6.9,99,99
2010-12-11 00:50:00,55,9.2,11.6,1.15,3.85,3.67,999,9999,-2.2,5.3,-7,99,99
2010-12-11 01:50:00,52,8.9,11.6,99,99,99,999,9999,-2.2,4.9,-6.8,99,99
2010-12-11 02:50:00,52,9.2,99,99,99,99,999,9999,-2,999,-7,99,99
2010-12-11 03:50:00,51,10.1,12.3,99,99,99,999,9999,-2,5.1,-7.2,99,99
2010-12-11 04:50:00,48,10.9,13.7,99,99,99,999,9999,-2,5.2,-7,99,99
2010-12-11 05:50:00,50,10.2,12.3,99,99,99,999,9999,-2,5.3,-6.7,99,99
2010-12-11 06:50:00,50,11.5,99,99,99,99,999,9999,999,999,999,99,99
2010-12-11 07:50:00,46,11.1,99,99,99,99,999,9999,-1.7,999,-5.9,99,99
2010-12-11 08:50:00,41,11.9,14.2,1.58,4.35,3.8,999,9999,-1.6,5.6,-5.9,99,99
2010-12-11 09:50:00,46,11.7,14.4,99,99,99,999,9999,-1.5,5.3,-5.7,99,99
2010-12-11 10:50:00,43,11.3,14.6,1.57,4.76,4.17,999,9999,-1.3,5.2,-5.5,99,99
2010-12-11 11:50:00,42,10.7,99,99,99,99,999,9999,-1.1,999,-5,99,99
2010-12-11 12:50:00,41,10.2,12.1,99,99,99,999,9999,-0.9,5,-4.6,99,99
2010-12-11 13:50:00,43,10.2,12.4,99,99,99,999,9999,-0.7,4.9,-4.9,99,99
2010-12-11 14:50:00,48,10,12.2,99,99,99,999,9999,-0.6,4.9,-4.6,99,99
2010-12-11 15:50:00,41,9.1,11.2,1.59,7.14,4.34,999,9999,-0.7,4.9,-4.6,99,99
2010-12-11 16:50:00,36,8.3,99,99,99,99,999,9999,-0.9,999,-4.9,99,99
2010-12-11 17:50:00,42,8.6,99,99,99,99,999,9999,-1.2,999,-3.4,99,99
2010-12-11 18:50:00,39,8.3,11.1,1.4,6.67,4.31,999,9999,-0.4,4.8,-4.2,99,99
2010-12-11 19:50:00,43,9,10.9,99,99,99,999,9999,0,4.7,-3.4,99,99
